red wine,whole wheat rice,mineral water,chocolate
milk,eggs,,french fries
grated cheese,,salmon,tomatoes
burgers,salmon,spaghetti,mineral water
cookies,spaghetti,energy bar,brownies
herb & pepper,,french fries,burgers
milk,,pancakes,energy bar
cottage cheese,,rice,muffins
spaghetti,strawberries,olive oil,chocolate
cake,shallot,olive oil,energy bar
burgers,grated cheese,low fat yogurt,turkey
cookies,escalope,,protein bar
burgers,cookies,ground beef,burgers
cookies,parmesan cheese,barbecue sauce,chocolate
pickles,grated cheese,,milk
spaghetti,shrimp,,mineral water
grated cheese,eggs,,milk
herb & pepper,tomato sauce,,olive oil
energy drink,eggs,,mineral water
cookies,light mayo,,mineral water
escalope,frozen smoothie,chicken,shrimp
fresh tuna,mineral water,cooking oil,grated cheese
frozen vegetables,,,energy bar
chocolate,honey,,butter
grated cheese,,salmon,herb & pepper
milk,frozen smoothie,honey,spaghetti
burgers,low fat yogurt,spaghetti,mineral water
french wine,hot dogs,rice,turkey
cottage cheese,,chocolate,milk
chocolate,green tea,rice,cookies
turkey,shrimp,sandwich,cookies
cake,,,spaghetti
green tea,ground beef,,turkey
frozen vegetables,french fries,green tea,cookies
vegetables mix,pickles,,grated cheese
mineral water,frozen smoothie,,pancakes
grated cheese,chicken,,shrimp
red wine,pancakes,,cider
spaghetti,spaghetti,,mineral water
pancakes,,,mineral water
red wine,spaghetti,cider,mineral water
whole wheat pasta,french fries,,tomato juice
cake,green tea,avocado,herb & pepper
burgers,,,ham
salmon,burgers,,herb & pepper
avocado,milk,,tomatoes
tomatoes,,,spaghetti
dessert wine,eggs,grated cheese,red wine
ground beef,eggs,,eggs
ground beef,grated cheese,,mint green tea
spaghetti,,,cookies
chocolate,low fat yogurt,,grated cheese
eggs,shrimp,,grated cheese
meatballs,tomato juice,,frozen vegetables
meatballs,burgers,,mineral water
pepper,escalope,,energy bar
fresh tuna,,,tomatoes
green tea,spaghetti,,tomatoes
chocolate,,,turkey
mineral water,cake,eggs,burgers
turkey,babies food,salmon,cottage cheese
shrimp,turkey,,chocolate
frozen vegetables,french fries,energy bar,herb & pepper
mineral water,cake,honey,pancakes
cookies,frozen vegetables,green tea,oil
cookies,mineral water,,ham
shrimp,energy bar,,fromage blanc
chocolate,chocolate,,burgers
cookies,dessert wine,french fries,shrimp
chicken,french fries,spaghetti,salmon
grated cheese,salmon,eggs,burgers
eggs,soup,,cake
mineral water,milk,,grated cheese
eggs,mineral water,french fries,whole wheat pasta
bacon,eggs,low fat yogurt,mineral water
eggs,milk,energy bar,fresh tuna
grated cheese,,,yams
shrimp,ground beef,vegetables mix,yams
energy bar,ground beef,pasta,eggs
fresh bread,frozen vegetables,,mineral water
cookies,,cake,mineral water
french fries,,,burgers
escalope,,,honey
burgers,spaghetti,,eggs
burgers,brownies,whole wheat rice,chocolate
eggs,whole wheat rice,,spaghetti
frozen vegetables,,tomatoes,turkey
turkey,burgers,escalope,turkey
burgers,green grapes,,turkey
mineral water,,brownies,eggs
ground beef,grated cheese,hot dogs,burgers
burgers,burgers,mineral water,whole wheat rice
frozen vegetables,energy bar,eggs,butter
red wine,flax seed,bug spray,tomatoes
ham,,eggs,mineral water
french fries,eggs,,fromage blanc
turkey,herb & pepper,low fat yogurt,red wine
spaghetti,eggs,,herb & pepper
mineral water,,,mineral water
cake,spaghetti,,red wine
cookies,cottage cheese,mushroom cream sauce,rice
cookies,butter,,frozen vegetables
flax seed,frozen vegetables,,mineral water
fresh tuna,milk,champagne,burgers
chicken,eggs,,eggs
grated cheese,ground beef,energy drink,almonds
cake,cake,ground beef,eggs
ham,mineral water,cottage cheese,burgers
french fries,mineral water,,cake
milk,honey,,eggs
olive oil,,milk,grated cheese
burgers,frozen vegetables,,spaghetti
cookies,chicken,,pancakes
ground beef,,,fresh tuna
cake,french fries,,french fries
eggs,zucchini,,yogurt cake
eggs,green tea,rice,grated cheese
turkey,,,spaghetti
burgers,,green tea,pepper
pasta,almonds,eggs,frozen vegetables
milk,spaghetti,,tomatoes
turkey,,chicken,burgers
fresh tuna,strong cheese,,eggs
pancakes,mineral water,,red wine
escalope,strawberries,eggs,shrimp
chocolate,tomatoes,,mineral water
strong cheese,cake,,ground beef
turkey,ham,,strawberries
tomatoes,french wine,honey,barbecue sauce
cookies,champagne,,burgers
grated cheese,ground beef,yogurt cake,vegetables mix
cookies,,,burgers
eggs,french fries,cider,cider
shampoo,,,burgers
burgers,,,tomato sauce
eggs,,,frozen vegetables
mineral water,,gums,turkey
herb & pepper,pepper,,pancakes
fresh tuna,babies food,spaghetti,burgers
avocado,pepper,,shrimp
eggs,french fries,,tomatoes
burgers,fresh tuna,cereals,pepper
shrimp,,escalope,turkey
mineral water,,french wine,green tea
mineral water,low fat yogurt,spinach,escalope
burgers,brownies,escalope,turkey
ground beef,ham,,mineral water
burgers,french fries,green beans,french fries
avocado,pancakes,spaghetti,herb & pepper
cookies,,spaghetti,chocolate
shrimp,,,burgers
red wine,,,muffins
shrimp,,,frozen vegetables
spaghetti,french fries,,mineral water
cookies,,,milk
eggs,chocolate,,tomato sauce
fresh tuna,,,mineral water
energy bar,,,ham
mineral water,mineral water,,turkey
cookies,spaghetti,,shrimp
turkey,mint,,cookies
mineral water,olive oil,,chocolate
shrimp,fresh bread,,milk
turkey,melons,,herb & pepper
turkey,,light mayo,olive oil
milk,,,tomatoes
olive oil,whole wheat rice,pasta,turkey
light mayo,chocolate,,french fries
turkey,ground beef,,tomatoes
chocolate,black tea,,shrimp
burgers,,chicken,mineral water
whole wheat rice,,,burgers
tomatoes,eggs,,french fries
chocolate,eggplant,,ground beef
chocolate,pickles,,spaghetti
burgers,,frozen vegetables,chocolate
grated cheese,frozen vegetables,,burgers
fresh tuna,escalope,,chocolate
shrimp,low fat yogurt,oil,mineral water
eggs,mineral water,green tea,spaghetti
frozen vegetables,escalope,mineral water,mineral water
spaghetti,mineral water,,honey
spaghetti,,,grated cheese
candy bars,herb & pepper,eggs,olive oil
grated cheese,fresh bread,,milk
cake,frozen vegetables,,meatballs
turkey,whole wheat rice,chocolate,milk
eggs,,cooking oil,spaghetti
whole wheat pasta,honey,pancakes,cake
candy bars,soda,tomatoes,milk
candy bars,ground beef,spaghetti,shrimp
brownies,mineral water,,flax seed
burgers,whole wheat rice,ground beef,ground beef
red wine,milk,,spaghetti
cookies,,,shrimp
spaghetti,pancakes,pasta,turkey
chocolate,honey,fromage blanc,burgers
muffins,,avocado,spaghetti
shrimp,,fromage blanc,tomato sauce
vegetables mix,pasta,,fresh tuna
fresh tuna,light mayo,eggs,ground beef
red wine,,,french fries
french fries,ground beef,french fries,burgers
turkey,,meatballs,turkey
cookies,french fries,,chocolate
vegetables mix,shrimp,,ham
mineral water,almonds,,chicken
champagne,,,chocolate
cookies,candy bars,,butter
ground beef,avocado,barbecue sauce,herb & pepper
burgers,,mineral water,fresh tuna
cookies,escalope,,eggs
frozen vegetables,milk,muffins,shrimp
cake,salmon,,shrimp
burgers,,spaghetti,cereals
cookies,vegetables mix,whole wheat rice,french wine
french fries,,escalope,turkey
cookies,cookies,brownies,escalope
cereals,spinach,pepper,milk
burgers,,,turkey
chocolate,cake,,eggs
french fries,cereals,,mineral water
eggs,french fries,tomato sauce,ham
grated cheese,mineral water,mineral water,soup
vegetables mix,fresh bread,salmon,energy bar
french fries,,mineral water,turkey
cake,energy drink,mineral water,burgers
green tea,frozen vegetables,honey,burgers
whole wheat rice,,pepper,ham
milk,spinach,ground beef,burgers
escalope,,,mineral water
tomatoes,spaghetti,,cookies
red wine,cookies,avocado,turkey
cottage cheese,,,cottage cheese
fresh tuna,,spaghetti,grated cheese
chocolate,soup,hot dogs,escalope
mineral water,cookies,body spray,grated cheese
avocado,herb & pepper,,chocolate
candy bars,mineral water,,mineral water
eggs,,,soup
whole wheat rice,bug spray,mineral water,frozen vegetables
herb & pepper,ground beef,spaghetti,tomatoes
avocado,mineral water,milk,mineral water
champagne,tomatoes,milk,shrimp
chicken,champagne,,cookies
burgers,green tea,,tomatoes
mineral water,mineral water,blueberries,candy bars
burgers,pepper,spaghetti,ground beef
cookies,pepper,avocado,turkey
shrimp,,body spray,milk
burgers,,light mayo,butter
mineral water,,milk,mineral water
tomatoes,,,ham
turkey,,,grated cheese
shrimp,,green tea,green tea
champagne,mineral water,,black tea
turkey,,,burgers
pancakes,,,pickles
fresh tuna,hot dogs,parmesan cheese,mineral water
turkey,,eggs,soup
whole wheat rice,champagne,,green tea
eggs,,mineral water,frozen vegetables
tomatoes,,,french fries
burgers,eggs,,mineral water
ground beef,,shrimp,escalope
grated cheese,escalope,pepper,oil
mineral water,,black tea,red wine
energy bar,energy bar,salmon,milk
frozen vegetables,,cereals,grated cheese
yogurt cake,french wine,,burgers
cake,champagne,tomatoes,cookies
cereals,,cooking oil,herb & pepper
escalope,,butter,milk
olive oil,,mineral water,cottage cheese
cottage cheese,grated cheese,mineral water,spaghetti
herb & pepper,,cooking oil,cake
hot dogs,cake,yogurt cake,burgers
spaghetti,eggs,,cookies
ham,cooking oil,,burgers
mineral water,grated cheese,,cookies
protein bar,hot dogs,pepper,pickles
red wine,butter,frozen vegetables,spaghetti
mineral water,milk,shampoo,grated cheese
herb & pepper,,,herb & pepper
vegetables mix,,,energy drink
tomatoes,mineral water,vegetables mix,cookies
milk,muffins,muffins,escalope
eggs,mineral water,tomato sauce,fresh tuna
mineral water,grated cheese,gums,frozen vegetables
vegetables mix,ground beef,,chocolate
muffins,,mashed potato,grated cheese
grated cheese,frozen vegetables,avocado,milk
strawberries,,mineral water,burgers
mineral water,honey,,french wine
mineral water,french fries,,cottage cheese
chocolate,french wine,french fries,chocolate
burgers,mineral water,bacon,turkey
mineral water,mineral water,frozen vegetables,cake
mineral water,salmon,,green tea
mineral water,mineral water,tea,frozen vegetables
grated cheese,,,vegetables mix
soup,chocolate,meatballs,mineral water
avocado,avocado,cake,grated cheese
brownies,,chocolate,red wine
pepper,salad,spaghetti,spaghetti
champagne,,,pancakes
green tea,,energy drink,red wine
champagne,,chocolate,whole wheat pasta
turkey,spaghetti,mineral water,cake
honey,spaghetti,,burgers
grated cheese,,,salmon
spaghetti,frozen vegetables,,avocado
grated cheese,,,tomatoes
whole wheat pasta,frozen vegetables,,dessert wine
turkey,frozen vegetables,,ground beef
ground beef,french fries,,ground beef
pickles,french fries,,spaghetti
chocolate,ground beef,whole wheat rice,chocolate
french fries,,mint,eggs
red wine,body spray,,meatballs
ground beef,,green tea,meatballs
ground beef,ground beef,chicken,pepper
french fries,red wine,cider,fresh tuna
cookies,herb & pepper,,green tea
nonfat milk,ground beef,,chocolate
energy bar,ham,,mineral water
tomatoes,strawberries,whole wheat pasta,turkey
mint,ground beef,,shrimp
grated cheese,frozen vegetables,,frozen vegetables
frozen smoothie,champagne,french fries,mineral water
frozen smoothie,,ground beef,cookies
frozen smoothie,frozen vegetables,cookies,cookies
frozen vegetables,honey,,shrimp
milk,ground beef,energy drink,chocolate
cookies,chicken,,cookies
cookies,frozen smoothie,oil,chicken
chicken,,tomatoes,grated cheese
chocolate,,eggs,eggs
french fries,,,mineral water
low fat yogurt,spaghetti,,eggs
mineral water,pepper,,bacon
mint,mineral water,spaghetti,eggs
milk,spaghetti,,grated cheese
blueberries,,cake,shrimp
black tea,,,energy bar
vegetables mix,mineral water,,fresh bread
muffins,tomatoes,french fries,cookies
turkey,soup,,french fries
french fries,french fries,spaghetti,escalope
meatballs,avocado,escalope,burgers
spinach,soup,french fries,burgers
spaghetti,,spaghetti,eggs
turkey,,,frozen vegetables
champagne,salmon,,turkey
burgers,spaghetti,,burgers
chocolate,,milk,mineral water
chocolate,,milk,ground beef
cauliflower,fresh tuna,ground beef,burgers
spaghetti,vegetables mix,,frozen vegetables
chocolate,,champagne,red wine
burgers,parmesan cheese,,ham
turkey,,honey,french fries
dessert wine,,yogurt cake,turkey
champagne,herb & pepper,mineral water,spaghetti
turkey,tomatoes,whole wheat pasta,mineral water
ham,mineral water,spaghetti,cake
cookies,grated cheese,blueberries,cookies
chocolate,chicken,milk,cookies
spaghetti,,eggs,flax seed
tomatoes,frozen vegetables,,fresh tuna
spaghetti,eggs,frozen vegetables,chicken
milk,soup,antioxydant juice,grated cheese
ground beef,spaghetti,cooking oil,cake
green tea,herb & pepper,brownies,ham
butter,spaghetti,cake,french fries
mineral water,vegetables mix,,milk
escalope,spaghetti,,olive oil
hot dogs,mint,,burgers
escalope,blueberries,champagne,cookies
french fries,ground beef,frozen vegetables,ground beef
chocolate,burgers,cooking oil,cake
turkey,cottage cheese,escalope,eggs
frozen vegetables,chutney,energy bar,eggs
cookies,,fresh bread,turkey
shrimp,mineral water,burger sauce,burgers
soup,milk,magazines,pasta
shrimp,ground beef,eggs,milk
shrimp,mineral water,,turkey
spaghetti,,ground beef,fresh tuna
chocolate,black tea,mineral water,pancakes
chocolate,chocolate,,escalope
brownies,shrimp,almonds,chocolate
soup,,grated cheese,strong cheese
oil,,,turkey
whole wheat pasta,cereals,french fries,tomatoes
turkey,fromage blanc,ground beef,cookies
grated cheese,grated cheese,,grated cheese
frozen vegetables,,,cookies
turkey,fromage blanc,,eggs
strong cheese,,parmesan cheese,shampoo
grated cheese,spaghetti,grated cheese,burgers
shrimp,milk,,eggs
escalope,pancakes,milk,mineral water
cookies,tomatoes,,herb & pepper
shrimp,cookies,shrimp,fresh tuna
spaghetti,gums,butter,avocado
shrimp,burgers,,eggs
mineral water,spaghetti,tomatoes,burgers
french fries,black tea,,shrimp
spaghetti,,escalope,mineral water
tomatoes,,muffins,mineral water
cookies,,spaghetti,burgers
frozen vegetables,escalope,,ground beef
ground beef,energy drink,,burgers
spaghetti,,mineral water,avocado
ground beef,,eggs,cookies
chocolate,milk,ground beef,shrimp
mineral water,yogurt cake,white wine,red wine
ground beef,,,shrimp
frozen vegetables,french fries,,spaghetti
chocolate,spaghetti,,cookies
rice,chicken,olive oil,eggs
spaghetti,yogurt cake,chocolate bread,fresh tuna
spaghetti,,avocado,energy bar
herb & pepper,french fries,gums,mineral water
ground beef,chocolate,,cookies
mineral water,escalope,,turkey
herb & pepper,tomatoes,olive oil,mineral water
energy drink,tomatoes,spaghetti,shrimp
hot dogs,tomatoes,milk,turkey
burgers,french fries,eggs,turkey
frozen vegetables,energy drink,french fries,milk
cookies,chocolate,yams,olive oil
tomatoes,,blueberries,light mayo
turkey,butter,milk,turkey
spaghetti,shrimp,,chocolate
burgers,french wine,,burgers
turkey,,,whole wheat rice
shrimp,,cottage cheese,tomatoes
chocolate,,,chocolate
light cream,tomato sauce,tomato sauce,chocolate
extra dark chocolate,,,burgers
pickles,pancakes,green tea,grated cheese
turkey,pancakes,,fresh tuna
chocolate,ketchup,,shrimp
chocolate,honey,frozen smoothie,eggs
burgers,strawberries,,frozen vegetables
herb & pepper,tomatoes,almonds,spaghetti
mineral water,spaghetti,spaghetti,spaghetti
burgers,avocado,milk,candy bars
spaghetti,ground beef,mineral water,grated cheese
pepper,,whole wheat pasta,cake
burgers,,,turkey
turkey,magazines,brownies,eggs
soda,frozen vegetables,,whole wheat pasta
turkey,avocado,milk,candy bars
nonfat milk,shrimp,yogurt cake,candy bars
whole wheat pasta,,,brownies
pepper,eggs,,burgers
herb & pepper,,,red wine
ground beef,spaghetti,,cookies
french fries,eggs,,spaghetti
mineral water,ground beef,soup,chocolate
shrimp,ham,french fries,muffins
burgers,ham,chocolate,shrimp
sandwich,whole wheat rice,,vegetables mix
french fries,spaghetti,mineral water,fresh tuna
soup,spaghetti,eggplant,red wine
mineral water,energy drink,spaghetti,french fries
turkey,red wine,french fries,turkey
